country_code,welfare_type,survey_acronym,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,gini,reporting_pop,reporting_pce,distribution_type,spl,survey_year,survey_coverage,reporting_level
ISR,income,HES-LIS,0,1979 - 2021,2.15,0.002307705919,0.001560513019,0.001055247492,0.414441639374,7765800,18084.2267893858,micro,13.71462638587,2011,national,national
ISR,income,HES-LIS,0,1979 - 2021,2.15,0.004891972341,0.002843966503,0.001706703959,0.413022040309,7910500,18226.7853765279,micro,14.633805981379,2012,national,national
ISR,income,HES-LIS,0,1979 - 2021,2.15,0.004745733714,0.001997898831,0.001137245066,0.398705276814,8059500,18475.3210185686,micro,15.311639018532,2013,national,national
ISR,income,HES-LIS,0,1979 - 2021,2.15,0.004924324201,0.001778131939,0.001046146695,0.397574888862,8215700,18840.6920521974,micro,15.871150201555,2014,national,national
ISR,income,HES-LIS,0,1979 - 2021,2.15,0.004938536547,0.0019086194,0.001218821547,0.397195298938,8380100,19151.058449766,micro,16.174690218316,2015,national,national
ISR,income,HES-LIS,0,1979 - 2021,2.15,0.002413946433,0.000608713764,0.000153496549,0.390130152689,8546000,19930.254181125,micro,16.628482144424,2016,national,national
ISR,income,HES-LIS,0,1979 - 2021,2.15,0.004574248199,0.001924685444,0.001041196474,0.382020643913,8713300,20241.8014084607,micro,17.435859890353,2017,national,national
ISR,income,HES-LIS,0,1979 - 2021,2.15,0.004967662373,0.001673173234,0.001064938051,0.385771738467,8882800,20563.4708656267,micro,17.97661330604,2018,national,national
ISR,income,HES-LIS,0,1979 - 2021,2.15,0.007252890124,0.003204120454,0.002035040106,0.382822190472,9054000,20983.1880747873,micro,17.613948556626,2019,national,national
ISR,income,HES-LIS,0,1979 - 2021,2.15,0.004497565286,0.002679010482,0.001743919826,0.377735572815,9215100,19090.3913344276,micro,17.404767754071,2020,national,national
ISR,income,HES-LIS,0,1979 - 2021,2.15,0.002422213933,0.00172077863,0.001222468029,0.378938501543,9371400,20923.9873002962,micro,17.61060638339,2021,national,national
ITA,income,SHIW-LIS,0,1977 - 2002,2.15,0.002290640547,0.001236928505,0.000667932002,0.34006612181,55955411,11134.5217674875,micro,11.305878263656,1977,national,national
ITA,income,SHIW-LIS,0,1977 - 2002,2.15,0.004833076561,0.00256335665,0.001968697706,0.332772354371,56155143,11385.9318796282,micro,12.275327049983,1978,national,national
ITA,income,SHIW-LIS,0,1977 - 2002,2.15,0.004883370385,0.001430314753,0.000728085421,0.332615394001,56317749,12120.48304277,micro,12.833727800701,1979,national,national
ITA,income,SHIW-LIS,0,1977 - 2002,2.15,0.002268673026,0.000440180474,8.5406247e-05,0.328992651784,56433883,12820.2460004563,micro,13.21813604796,1980,national,national
ITA,income,SHIW-LIS,0,1977 - 2002,2.15,0.0,0.0,0.0,0.315718121013,56501675,13010.7888840955,micro,12.973016712946,1981,national,national
ITA,income,SHIW-LIS,0,1977 - 2002,2.15,0.0,0.0,0.0,0.292315603032,56543548,13128.2283210439,micro,13.721049047107,1982,national,national
ITA,income,SHIW-LIS,0,1977 - 2002,2.15,0.002182319381,0.001450370246,0.000963916587,0.297672157637,56564074,13099.9323592432,micro,13.806824344775,1983,national,national
ITA,income,SHIW-LIS,0,1977 - 2002,2.15,0.0,0.0,0.0,0.313343638819,56576718,13483.5337731587,micro,14.063848552024,1984,national,national
ITA,income,SHIW-LIS,0,1977 - 2002,2.15,0.002469001034,0.001328566212,0.000714899733,0.311628232901,56596155,14428.8488260283,micro,13.45371191429,1986,national,national
ITA,income,SHIW-LIS,0,1977 - 2002,2.15,0.009951175896,0.007309392141,0.00581755879,0.341794300045,56601931,14952.6692363786,micro,15.300636951254,1987,national,national
ITA,income,SHIW-LIS,0,1977 - 2002,2.15,0.0,0.0,0.0,0.321061395382,56671781,16161.8422757915,micro,16.71116863738,1989,national,national
ITA,income,SHIW-LIS,0,1977 - 2002,2.15,0.002289890052,0.002023623767,0.001788318678,0.310499278621,56758521,16908.177664347,micro,16.758090645868,1991,national,national
ITA,income,SHIW-LIS,0,1977 - 2002,2.15,0.012493538215,0.007672980247,0.006130580146,0.350863370798,56831821,16655.496333516,micro,16.444028249266,1993,national,national
ITA,income,SHIW-LIS,0,1977 - 2002,2.15,0.007439484283,0.004285246506,0.003369980513,0.352108205851,56844303,17164.9984920439,micro,16.007835917289,1995,national,national
ITA,income,SHIW-LIS,0,1977 - 2002,2.15,0.017424412616,0.012769769708,0.010466501762,0.366523057272,56906744,18533.8891763337,micro,17.001651736504,1998,national,national
ITA,income,SHIW-LIS,0,1977 - 2002,2.15,0.012495170262,0.010111377204,0.0084466494,0.352447710572,56942108,19538.2215096805,micro,17.51169058723,2000,national,national
ITA,income,SHIW-LIS,0,1977 - 2002,2.15,0.014982807837,0.011361692986,0.009258569074,0.346956669562,57059007,19615.5123135326,micro,17.600329625451,2002,national,national
ITA,income,EU-SILC,1,2003 - 2021,2.15,0.007694032962,0.005002019624,0.00385241236,0.349287004086,57313203,19660.3214589986,micro,21.085643547764,2003,national,national
ITA,income,EU-SILC,1,2003 - 2021,2.15,0.00604520633,0.004546606535,0.003657215086,0.342930398398,57685327,19723.2806077446,micro,21.773714221208,2004,national,national
ITA,income,EU-SILC,1,2003 - 2021,2.15,0.006472902182,0.004573548408,0.003749340953,0.33830952617,57969484,19898.7520402316,micro,21.696567679345,2005,national,national
ITA,income,EU-SILC,1,2003 - 2021,2.15,0.006534362452,0.004543797603,0.003633162119,0.336947514121,58143979,20105.4937110218,micro,22.027649263012,2006,national,national
ITA,income,EU-SILC,1,2003 - 2021,2.15,0.006802429745,0.004640286893,0.003708374601,0.328882649228,58438310,20241.700137274,micro,22.468871585752,2007,national,national
ITA,income,EU-SILC,1,2003 - 2021,2.15,0.007041794906,0.004554443791,0.003577111253,0.337677293229,58826731,19880.4034999292,micro,21.933176125641,2008,national,national
ITA,income,EU-SILC,1,2003 - 2021,2.15,0.009115793038,0.005678278995,0.004360870619,0.338329800291,59095365,19492.8223025937,micro,22.147828771739,2009,national,national
ITA,income,EU-SILC,1,2003 - 2021,2.15,0.012652895258,0.008401622564,0.006567255234,0.347167505913,59277417,19637.0589522775,micro,21.672500858658,2010,national,national
ITA,income,EU-SILC,1,2003 - 2021,2.15,0.011560481495,0.008078034465,0.006454201636,0.350529945558,59379449,19616.0149133112,micro,21.251373051367,2011,national,national
ITA,income,EU-SILC,1,2003 - 2021,2.15,0.012006084908,0.007588196018,0.00589917151,0.351514790562,59539717,18836.4803230737,micro,20.36358657578,2012,national,national
ITA,income,EU-SILC,1,2003 - 2021,2.15,0.013731672065,0.009879140794,0.008033853963,0.34905669012,60233948,18164.2985628297,micro,20.234616610125,2013,national,national
ITA,income,EU-SILC,1,2003 - 2021,2.15,0.012321202993,0.008282728912,0.00655831409,0.346523865582,60789140,18029.8377167613,micro,20.325707982029,2014,national,national
ITA,income,EU-SILC,1,2003 - 2021,2.15,0.019488664076,0.012910895397,0.010228771032,0.353900331104,60730582,18377.8772455421,micro,20.876229144016,2015,national,national
ITA,income,EU-SILC,1,2003 - 2021,2.15,0.016299454933,0.011318936049,0.00916332578,0.352395990574,60627498,18638.6752268516,micro,21.309587694416,2016,national,national
ITA,income,EU-SILC,1,2003 - 2021,2.15,0.014216342526,0.010201722289,0.008340617741,0.359221954786,60536709,18953.8417036347,micro,21.416167709939,2017,national,national
ITA,income,EU-SILC,1,2003 - 2021,2.15,0.014576468712,0.009295786222,0.007506388889,0.352173150724,60421760,19167.2133858425,micro,21.487471598905,2018,national,national
ITA,income,EU-SILC,1,2003 - 2021,2.15,0.009943458763,0.007715206725,0.006400957836,0.345835870472,59729081,19429.6138937421,micro,22.461467438375,2019,national,national
ITA,income,EU-SILC,1,2003 - 2021,2.15,0.008277917637,0.005938168471,0.00491115088,0.352409004947,59438851,17491.7005792024,micro,22.067394185091,2020,national,national
ITA,income,EU-SILC,1,2003 - 2021,2.15,0.008145303025,0.005658733787,0.004594258813,0.348445796364,59133173,18508.3294269153,micro,22.839697344201,2021,national,national
JAM,consumption,SLC,0,1988 - 1993,2.15,0.04555,0.005915847482,0.001028863871,0.431550092592,2354805,,group,4.85013694038,1988,national,national
JAM,consumption,SLC,1,1990 - 2004,2.15,0.028804874671,0.0059506237,0.00204201455,0.411137353736,2392030,,micro,4.591448914902,1990,national,national
JAM,consumption,SLC,0,1988 - 1993,2.15,0.08088,0.015214715747,0.003877250787,0.356734215416,2459062,,group,3.900106989552,1993,national,national
JAM,consumption,SLC,1,1990 - 2004,2.15,0.025628608119,0.005942742775,0.002063409008,0.403949022875,2532894,,micro,4.977138407688,1996,national,national
JAM,consumption,SLC,1,1990 - 2004,2.15,0.02314703246,0.005323199296,0.002086577749,0.440787625334,2596271,,micro,5.981782097256,1999,national,national
JAM,consumption,SLC,1,1990 - 2004,2.15,0.021286912558,0.005460954583,0.002356540998,0.483157403285,2638244,,micro,5.930830528597,2002,national,national
JAM,consumption,SLC,1,1990 - 2004,2.15,0.01177245927,0.002550374308,0.000790259079,0.454574743662,2664024,,micro,6.12674998214,2004,national,national
JAM,consumption,JSLC,2,2018 - 2021,2.15,0.000560633383,0.000141577267,4.5908206e-05,0.356386804747,2811835,4175.06230451492,micro,8.703770972092,2018,national,national
JAM,consumption,JSLC,2,2018 - 2021,2.15,0.003097660088,0.001060909981,0.0004460872,0.402102706593,2827695,,micro,8.744477169939,2021,national,national
JOR,consumption,HEIS,0,1986 - 1997,2.15,0.0,0.0,0.0,0.360614296662,2947246,,group,7.814785414888,1986,national,national
JOR,consumption,HEIS,0,1986 - 1997,2.15,0.0,0.0,0.0,0.430995830748,3866887,,group,5.818009618723,1992,national,national
JOR,consumption,HEIS,0,1986 - 1997,2.15,0.0,0.0,0.0,0.36420526122,4733665,,group,5.654860847441,1997,national,national
JOR,consumption,HEIS,1,2002,2.15,0.00195180505,0.000235202584,8.813133e-05,0.369546163001,5335824,,micro,6.37213444664,2002,national,national
JOR,consumption,HEIS,2,2006,2.15,0.000908874513,0.000109721844,2.8510554e-05,0.338562535634,6131255,,micro,7.109807396568,2006,national,national
JOR,consumption,HEIS,3,2008 - 2010,2.15,0.000108050569,2.8401932e-05,7.465669e-06,0.325734502864,6656492,,micro,7.186014257289,2008,national,national
JOR,consumption,HEIS,3,2008 - 2010,2.15,0.000408548828,8.150234e-05,1.9935698e-05,0.33655730311,6974151,,micro,7.846003468381,2010,national,national
JPN,income,JHPS-LIS,0,2008 - 2013,2.15,0.004798256079,0.002002793458,0.001213653582,0.348423150632,128063000,18540.5302746562,micro,19.446028092953,2008,national,national
JPN,income,JHPS-LIS,0,2008 - 2013,2.15,0.0,0.0,0.0,0.321003204301,128070000,18797.9656093834,micro,22.473289280596,2010,national,national
JPN,income,JHPS-LIS,0,2008 - 2013,2.15,0.007278878874,0.001988854624,0.000760119597,0.328547286227,127445000,19671.9196480316,micro,21.896056192867,2013,national,national
KAZ,income,HBS,0,1993,2.15,0.08435,0.014607221899,0.003428864498,0.326657347425,16380672,3050.9179909545,group,3.688514383893,1993,national,national
KAZ,consumption,LSMS,1,1996,2.15,0.079405092009,0.021525562158,0.009021751437,0.353783081403,15578227,1850.64678480201,micro,3.696826934225,1996,national,national
KAZ,consumption,HBS,2,2001 - 2004,2.15,0.128144193886,0.032738546726,0.012645690964,0.359644703584,14858335,2186.54470868998,micro,3.392678194809,2001,national,national
KAZ,consumption,HBS,2,2001 - 2004,2.15,0.088873720771,0.019140592009,0.006485727731,0.348111281074,14858948,2243.28219545862,micro,3.51762734456,2002,national,national
KAZ,consumption,HBS,2,2001 - 2004,2.15,0.061678131877,0.012616055812,0.004102041618,0.336914788036,14909019,2499.23512183259,micro,3.742941243522,2003,national,national
KAZ,consumption,HBS,2,2001 - 2004,2.15,0.033167065901,0.00563889682,0.001569240453,0.318387585326,15012984,2825.76637101702,micro,3.931011608645,2004,national,national
KAZ,consumption,HBS,3,2005 - 2021,2.15,0.086614213469,0.020711779998,0.007472786164,0.398259768753,15147029,3100.09503709194,micro,3.918333925815,2005,national,national
KAZ,consumption,HBS,3,2005 - 2021,2.15,0.010114723183,0.001598090285,0.000440072612,0.3024386525,15308085,3452.72964927585,micro,4.54693448889,2006,national,national
KAZ,consumption,HBS,3,2005 - 2021,2.15,0.003855486132,0.000639867567,0.00014563301,0.300840563104,15484192,3782.64295052765,micro,5.113906582821,2007,national,national
KAZ,consumption,HBS,3,2005 - 2021,2.15,0.002428651907,0.000173222507,1.6627048e-05,0.284964438182,15776938,3986.44999481665,micro,5.126258613404,2008,national,national
KAZ,consumption,HBS,3,2005 - 2021,2.15,0.002441653166,0.000315203472,6.3592532e-05,0.282088667741,16092822,3926.25476804689,micro,5.12599809674,2009,national,national
KAZ,consumption,HBS,3,2005 - 2021,2.15,0.001951229044,0.000283191926,7.6293058e-05,0.279545117521,16321872,4314.8923553442,micro,5.365368677131,2010,national,national
KAZ,consumption,HBS,3,2005 - 2021,2.15,0.000710947707,0.000100596054,2.7635748e-05,0.279838437856,16557202,4761.06823326195,micro,6.172118808422,2011,national,national
KAZ,consumption,HBS,3,2005 - 2021,2.15,0.00038424108,7.3812433e-05,1.85385e-05,0.281688217711,16792090,5167.45661642563,micro,6.266484072169,2012,national,national
KAZ,consumption,HBS,3,2005 - 2021,2.15,0.000331096286,6.9577776e-05,2.4060614e-05,0.270654280436,17035551,5635.53670618127,micro,6.56097625665,2013,national,national
KAZ,consumption,HBS,3,2005 - 2021,2.15,0.000192752586,1.3203823e-05,3.276469e-06,0.270158597986,17288285,5626.89836165937,micro,6.435000099624,2014,national,national
KAZ,consumption,HBS,3,2005 - 2021,2.15,0.000382705867,3.5969897e-05,5.617341e-06,0.268036674184,17542806,5646.15606737684,micro,6.180800519788,2015,national,national
KAZ,consumption,HBS,3,2005 - 2021,2.15,0.000505287176,6.1906239e-05,1.8480972e-05,0.272253251235,17794055,5635.12517540085,micro,5.795540946884,2016,national,national
KAZ,consumption,HBS,3,2005 - 2021,2.15,0.000414989968,8.4197875e-05,3.1050617e-05,0.274502759394,18037776,5644.70252384995,micro,6.10204825271,2017,national,national
KAZ,consumption,HBS,3,2005 - 2021,2.15,0.000151407911,2.3252962e-05,4.135217e-06,0.277928745775,18276452,5909.5705887263,micro,6.358836903732,2018,national,national
KAZ,consumption,HBS,3,2005 - 2021,2.15,0.000160598155,2.4562737e-05,5.309781e-06,0.279682817051,18513673,6188.63844024549,micro,6.331668428922,2019,national,national
KAZ,consumption,HBS,3,2005 - 2021,2.15,0.000118270595,6.631558e-06,7.62454e-07,0.28683919724,18755666,5883.09981928043,micro,6.377342486226,2020,national,national
KAZ,consumption,HBS,3,2005 - 2021,2.15,0.000176952574,2.5589863e-05,4.248573e-06,0.291915315791,19000988,6170.86433496893,micro,6.555344086138,2021,national,national
KEN,consumption,WMS-I,0,1992,2.15,0.26448,0.094083662236,0.04613809385,0.569253275554,24655723,866.113907217902,group,3.025408427835,1992,national,national
KEN,consumption,WMS-II,1,1994,2.15,0.258805540727,0.089361167555,0.044253680292,0.431033559585,26133744,819.176149006268,micro,2.869287245495,1994,national,national
KEN,consumption,WMS-III,2,1997,2.15,0.253938631689,0.071760489103,0.027727134438,0.449826564477,28364264,916.521405606513,micro,2.868727538724,1997,national,national
KEN,consumption,IHBS,3,2005 - 2021,2.15,0.366738392147,0.129213999922,0.06400965516,0.464401537792,36254262,920.62966469909,micro,2.529089457084,2005,national,national
KEN,consumption,IHBS,3,2005 - 2021,2.15,0.29365105855,0.086339760298,0.036828403712,0.407744590986,47550419,1130.22425459641,micro,2.699287153737,2015,national,national
KEN,consumption,KCHS,3,2005 - 2021,2.15,0.350316063103,0.097255533737,0.038522646469,0.362464562137,51985780,1209.43298836147,micro,2.492560257744,2020,national,national
KEN,consumption,KCHS,3,2005 - 2021,2.15,0.361460557542,0.097023284021,0.038355462532,0.387014286668,53005614,1259.57035538141,micro,2.456622117691,2021,national,national
KGZ,income,KPMS,0,1998,2.15,0.284234572203,0.108294721113,0.057655597285,0.463540654481,4769000,,micro,2.914507135907,1998,national,national
KGZ,consumption,HBS,1,2000 - 2003,2.15,0.381824401436,0.100811157291,0.037414759326,0.310350127154,4898400,,micro,2.382238328904,2000,national,national
KGZ,consumption,HBS,1,2000 - 2003,2.15,0.333569026457,0.082234859965,0.028905103761,0.301639797745,4945100,,micro,2.477099143763,2001,national,national
KGZ,consumption,HBS,1,2000 - 2003,2.15,0.311493625527,0.07716639066,0.027860728699,0.303023868618,4990700,,micro,2.502911794056,2002,national,national
KGZ,consumption,HBS,1,2000 - 2003,2.15,0.25703178749,0.05329914821,0.0173284605,0.287086470823,5043300,,micro,2.589403801722,2003,national,national
KGZ,consumption,KIHS,2,2004 - 2022,2.15,0.11575469491,0.023824386474,0.007985934031,0.34773429277,5104700,,micro,3.134165280033,2004,national,national
KGZ,consumption,KIHS,2,2004 - 2022,2.15,0.135748371162,0.025944526665,0.007820614333,0.32561377122,5162600,,micro,2.980285801935,2005,national,national
KGZ,consumption,KIHS,2,2004 - 2022,2.15,0.083714342018,0.01481588818,0.004133802689,0.373812403752,5218400,,micro,3.397587839112,2006,national,national
KGZ,consumption,KIHS,2,2004 - 2022,2.15,0.087526592275,0.016930127937,0.00490024095,0.339118216731,5268400,,micro,3.440303750563,2007,national,national
KGZ,consumption,KIHS,2,2004 - 2022,2.15,0.033092885175,0.006283355503,0.00197123858,0.314506696404,5318700,,micro,3.85401841741,2008,national,national
KGZ,consumption,KIHS,2,2004 - 2022,2.15,0.015469307023,0.002769470804,0.000889279825,0.298741354195,5383300,,micro,3.878795460017,2009,national,national
KGZ,consumption,KIHS,2,2004 - 2022,2.15,0.035214179899,0.009774497296,0.00543858543,0.30133881904,5447900,,micro,3.784138024057,2010,national,national
KGZ,consumption,KIHS,2,2004 - 2022,2.15,0.012577704076,0.001712548772,0.000469461103,0.278397671819,5514600,,micro,3.818903201534,2011,national,national
